geo_id,city,state,ibge_municipio_id,population_estimate,ev_fleet_bev_count,ev_fleet_phev_count,chargepoints_count,frota_total,cobertura_por_1000_evs,frota_norm,populacao_norm,cobertura_norm,expansion_score,expansion_score_0_100
G3505302,Barra Bonita,SP,3505302,35129,15,21,124,36,3444.444444444445,0.0009587727708533077,0.0028727248564330613,0.8333193715388175,-0.16513127525684898,3.519510081703295
G3505351,Barra do Chapéu,SP,3505351,5254,0,0,124,0,761.8113971285813,0.0,0.0003630703520631544,0.18424087793944513,-0.03670294744706377,16.94004671043178
G3505401,Barra do Turvo,SP,3505401,6894,0,0,124,0,761.8113971285813,0.0,0.0005008388336419543,0.18424087793944513,-0.036647840054432244,16.945805337005353
G3505500,Barretos,SP,3505500,126957,96,53,124,149,832.2147651006711,0.003968253968253968,0.010586751762785524,0.201275377709501,-0.0344330732494844,17.17724461163266
G3505609,Barrinha,SP,3505609,33304,11,5,124,16,761.8113971285813,0.000426121231490359,0.002719415418090799,0.18424087793944513,-0.035589960928056566,17.056351863666666
G3505708,Barueri,SP,3505708,333737,629,910,124,1539,80.57179987004548,0.04098753595397891,0.027957341165751527,0.01941103957924178,0.02369574293204382,23.25160468509136
G3505807,Bastos,SP,3505807,21936,6,6,124,12,761.8113971285813,0.00031959092361776926,0.0017644446262689714,0.18424087793944513,-0.03601456136793433,17.01198185704014
G3505906,Batatais,SP,3505906,59939,27,26,124,53,2339.622641509434,0.0014115265793118142,0.004956893166170882,0.5660013824972983,-0.11065290860126657,9.212404536090467
G3506003,Bauru,SP,3506003,392947,649,582,124,1231,100.73111291632819,0.032784702247789496,0.03293128738177637,0.024288701306838727,0.021428655590458603,23.01469800548922
G3506102,Bebedouro,SP,3506102,78257,42,44,124,86,1441.8604651162789,0.0022904016192606797,0.006495699901268722,0.3487826608958448,-0.0662420915709572,13.853257584880332
G3506201,Bento de Abreu,SP,3506201,2640,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.00014348083325401844,0.18424087793944513,-0.03678013022380016,16.93198124465828
G3506300,Bernardino de Campos,SP,3506300,11881,1,2,124,3,761.8113971285813,7.989773090444231e-05,0.0009197726248818781,0.18424087793944513,-0.0364483074455745,16.966656147192396
G3506359,Bertioga,SP,3506359,67436,37,59,124,96,1291.6666666666667,0.002556727388942154,0.005586679938363725,0.31244240759762193,-0.059231118588602034,14.58589205359413
G3506409,Bilac,SP,3506409,7464,2,4,124,6,761.8113971285813,0.00015979546180888463,0.0005487217815077567,0.18424087793944513,-0.03656476869056237,16.95448614988073
G3506508,Birigui,SP,3506508,123340,52,69,124,121,1024.793388429752,0.00322254181314584,0.010282905056766914,0.2478708831421018,-0.04417199788045526,16.159543945717644
G3506607,Biritiba Mirim,SP,3506607,30564,0,0,124,0,761.8113971285813,0.0,0.00248924124764817,0.18424087793944513,-0.035852479088829756,17.02891917297882
G3506706,Boa Esperança do Sul,SP,3506706,13113,0,4,124,4,761.8113971285813,0.00010653030787258975,0.0010232669964093668,0.18424087793944513,-0.03639625666617624,16.972095363005458
G3506805,Bocaina,SP,3506805,11480,4,2,124,6,761.8113971285813,0.00015979546180888463,0.0008860865510324276,0.18424087793944513,-0.0364298227827525,16.96858776227065
G3506904,Bofete,SP,3506904,10710,2,1,124,3,761.8113971285813,7.989773090444231e-05,0.0008214025688277472,0.18424087793944513,-0.03648765546799615,16.96254434736456
G3507001,Boituva,SP,3507001,63850,74,74,124,148,837.8378378378378,0.003941621391285821,0.005285437392667642,0.20263591249650503,-0.036836358985719624,16.926105436946713
G3507100,Bom Jesus dos Perdões,SP,3507100,22579,24,13,124,37,3351.3513513513512,0.0009854053478214552,0.0018184599516684644,0.8107949622873063,-0.16103744633766529,3.947308075328394
G3507159,Bom Sucesso de Itararé,SP,3507159,3609,0,0,124,0,761.8113971285813,0.0,0.00022488184462588254,0.18424087793944513,-0.03675822285003867,16.934270527069874
G3507209,Borá,SP,3507209,932,0,0,124,0,761.8113971285813,0.0,0.0,0.18424087793944513,-0.036848175587889026,16.924870622595815
G3507308,Boracéia,SP,3507308,4838,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0003281242006382881,0.18424087793944513,-0.036706272876846455,16.939699208809934
G3507407,Borborema,SP,3507407,14405,2,7,124,9,761.8113971285813,0.00023969319271332693,0.001131801678238519,0.18424087793944513,-0.036299577639508286,16.982198152948726
G3507456,Borebi,SP,3507456,2801,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.00015700566589681527,0.18424087793944513,-0.03677472029074304,16.93254657324264
G3507506,Botucatu,SP,3507506,151053,270,267,124,537,230.9124767225326,0.014301693831895175,0.01261094037993355,0.05578683095173679,-0.00039231250561586745,20.734444835476598
G3507605,Bragança Paulista,SP,3507605,185688,302,248,124,550,225.45454545454547,0.014647917332481091,0.015520459501568754,0.05446625309292803,0.0011741001150343319,20.89813222679944
G3507704,Braúna,SP,3507704,5477,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.0003818035053510034,0.18424087793944513,-0.036684801154961366,16.94194296635903
G3507753,Brejo Alegre,SP,3507753,2605,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.00014054065224471476,0.18424087793944513,-0.03678130629620388,16.931858347139944
G3507803,Brodowski,SP,3507803,26314,11,4,124,15,761.8113971285813,0.0003994886545222116,0.0021322192679470117,0.18424087793944513,-0.035835492418901334,17.030694250408096
G3507902,Brotas,SP,3507902,24501,5,3,124,8,761.8113971285813,0.0002130606157451795,0.0019799178916650824,0.18424087793944513,-0.03597098418492492,17.01653559678532
G3508009,Buri,SP,3508009,20731,5,4,124,9,761.8113971285813,0.00023969319271332693,0.0016632183943772313,0.18424087793944513,-0.036087010953052806,17.004411001548984
G3508108,Buritama,SP,3508108,17658,3,7,124,10,761.8113971285813,0.00026632576968147435,0.0014050705017603702,0.18424087793944513,-0.03617961707931229,16.994733822606417
G3508207,Buritizal,SP,3508207,4458,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0002962022353944198,0.18424087793944513,-0.036719041662944,16.938364892896548
G3508306,Cabrália Paulista,SP,3508306,4360,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0002879697285683696,0.18424087793944513,-0.03672233466567442,16.9380207798452
G3508405,Cabreúva,SP,3508405,48654,39,26,124,65,1907.6923076923078,0.0017311175029295835,0.004008894803599689,0.4614933542023333,-0.09000266591785495,11.370318939019745
G3508504,Caçapava,SP,3508504,100071,81,53,124,134,925.3731343283582,0.0035687653137317565,0.00832818871661015,0.2238155808971797,-0.04000433456729918,16.595057504947818
G3508603,Cachoeira Paulista,SP,3508603,32534,9,6,124,15,761.8113971285813,0.0003994886545222116,0.0026547314358861184,0.18424087793944513,-0.03562648755172569,17.052534895095672
G3508702,Caconde,SP,3508702,17228,2,1,124,3,761.8113971285813,7.989773090444231e-05,0.0013689482779317824,0.18424087793944513,-0.03626863718435454,16.985431376636846
G3508801,Cafelândia,SP,3508801,16907,7,3,124,10,761.8113971285813,0.00026632576968147435,0.0013419826178178833,0.18424087793944513,-0.03620485223288928,16.99209679299864
G3508900,Caiabu,SP,3508900,3726,0,0,124,0,761.8113971285813,0.0,0.0002347104497141262,0.18424087793944513,-0.036754291408003376,16.93468135591689
G3509007,Caieiras,SP,3509007,98549,84,64,124,148,837.8378378378378,0.003941621391285821,0.008200332845291288,0.20263591249650503,-0.03567040080467017,17.04794603662746
G3509106,Caiuá,SP,3509106,5599,0,0,124,0,761.8113971285813,0.0,0.00039205213629771904,0.18424087793944513,-0.03669135473336994,16.94125812882683
G3509205,Cajamar,SP,3509205,98365,79,82,124,161,770.1863354037267,0.004287844891871738,0.00818487589369952,0.1862672424193199,-0.03226436016963548,17.40387135217874
G3509254,Cajati,SP,3509254,29262,5,1,124,6,761.8113971285813,0.00015979546180888463,0.002379866514102074,0.18424087793944513,-0.03583231079752464,17.03102672430192
G3509304,Cajobi,SP,3509304,9210,3,3,124,6,761.8113971285813,0.00015979546180888463,0.000695394811286162,0.18424087793944513,-0.03650609947865101,16.960616980366986
G3509403,Cajuru,SP,3509403,24233,2,6,124,8,761.8113971285813,0.0002130606157451795,0.0019574045056509858,0.18424087793944513,-0.035979989539330556,17.015594552930615
G3509452,Campina do Monte Alegre,SP,3509452,6090,3,0,124,3,761.8113971285813,7.989773090444231e-05,0.00043329867559966463,0.18424087793944513,-0.036642897025287384,16.946321874943884
G3509502,Campinas,SP,3509502,1187974,3150,4009,124,7159,17.32085486799832,0.19066261851496752,0.09971766701845232,0.004107109680315294,0.11533069227730487,32.82729733119662
G3509601,Campo Limpo Paulista,SP,3509601,79781,64,21,124,85,1458.8235294117646,0.0022637690422925324,0.006623723782930972,0.3528869718565853,-0.06702239724122766,13.771717001053847
G3509700,Campos do Jordão,SP,3509700,47956,28,13,124,41,3024.390243902439,0.0010919356556940449,0.003950259193757005,0.7316848419893159,-0.14432009045808278,5.6942426554447
G3509809,Campos Novos Paulista,SP,3509809,5003,0,0,124,0,761.8113971285813,0.0,0.00034198505396786246,0.18424087793944513,-0.03671138156630188,16.939165359657412
G3509908,Cananéia,SP,3509908,12491,3,1,124,4,761.8113971285813,0.00010653030787258975,0.0009710157796154562,0.18424087793944513,-0.03641715715289381,16.9699112985367
G3509957,Canas,SP,3509957,5068,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0003474453901279978,0.18424087793944513,-0.03669854440105057,16.940506821073303
G3510005,Cândido Mota,SP,3510005,30157,10,5,124,15,761.8113971285813,0.0003994886545222116,0.0024550511427685533,0.18424087793944513,-0.03570635966897272,17.04418839792166
G3510104,Cândido Rodrigues,SP,3510104,2959,2,0,124,2,761.8113971285813,5.3265153936294876e-05,0.0001702784830245289,0.18424087793944513,-0.036758758133104696,16.934214590921542
G3510153,Canitar,SP,3510153,6589,0,0,124,0,761.8113971285813,0.0,0.0004752172562751653,0.18424087793944513,-0.03665808868537896,16.944734372916976
G3510203,Capão Bonito,SP,3510203,47409,11,5,124,16,761.8113971285813,0.000426121231490359,0.003904308364840173,0.18424087793944513,-0.03511600374935681,17.105879563557064
G3510302,Capela do Alto,SP,3510302,23777,5,11,124,16,761.8113971285813,0.000426121231490359,0.001919098147358344,0.18424087793944513,-0.035910087836349545,17.022899159174937
G3510401,Capivari,SP,3510401,51369,22,18,124,40,3100.0,0.0010653030787258974,0.004236968844749958,0.7499790573082262,-0.14787490269225492,5.322770966833923
G3510500,Caraguatatuba,SP,3510500,142248,178,138,124,316,392.40506329113924,0.00841589432193459,0.011871274843164444,0.09486089101459091,-0.010857310536878571,19.640870763515256
G3510609,Carapicuíba,SP,3510609,398236,192,131,124,323,383.90092879256963,0.008602322360711623,0.033375590734867996,0.0928032667654522,-0.001769488114858591,20.59053238233458
G3510708,Cardoso,SP,3510708,11476,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0008857505303456501,0.18424087793944513,-0.036483222344963505,16.96300760100224
G3510807,Casa Branca,SP,3510807,28779,2,6,124,8,761.8113971285813,0.0002130606157451795,0.0023392920161736837,0.18424087793944513,-0.03582723453512148,17.031557184883948
G3510906,Cássia dos Coqueiros,SP,3510906,2861,0,0,124,0,761.8113971285813,0.0,0.00016204597619847864,0.18424087793944513,-0.03678335719740963,16.931644031535097
G3511003,Castilho,SP,3511003,20485,4,3,124,7,761.8113971285813,0.00018642803877703208,0.0016425531221404112,0.18424087793944513,-0.03611658312352205,17.001320761227852
G3511102,Catanduva,SP,3511102,119275,92,98,124,190,652.6315789473684,0.005060189623948014,0.009941424033829218,0.15782419303823547,-0.025564193144536205,18.104027139553963
G3511201,Catiguá,SP,3511201,7101,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.000518227904182693,0.18424087793944513,-0.03663023139542869,16.947645411209933
G3511300,Cedral,SP,3511300,13314,13,5,124,18,761.8113971285813,0.00047938638542665386,0.0010401520359199392,0.18424087793944513,-0.03624036021935039,16.98838627024217
G3511409,Cerqueira César,SP,3511409,22210,6,1,124,7,761.8113971285813,0.00018642803877703208,0.0017874620433132344,0.18424087793944513,-0.03605861955505292,17.007377853203103
G3511508,Cerquilho,SP,3511508,46391,32,27,124,59,2101.6949152542375,0.0015713220411206989,0.0038187911000552833,0.5084334008093939,-0.0995306349054084,10.374662770512758
G3511607,Cesário Lange,SP,3511607,19707,5,3,124,8,761.8113971285813,0.0002130606157451795,0.0015771970985621758,0.18424087793944513,-0.03613207250216608,16.99970214813062
G3511706,Charqueada,SP,3511706,15814,4,3,124,7,761.8113971285813,0.00018642803877703208,0.0012501649651559148,0.18424087793944513,-0.03627353838631585,16.98491920956617
G3511904,Clementina,SP,3511904,7084,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0005167998162638884,0.18424087793944513,-0.03663080263059621,16.9475857181296
G3512001,Colina,SP,3512001,18880,8,4,124,12,761.8113971285813,0.00031959092361776926,0.001507724821570915,0.18424087793944513,-0.03611724928981355,17.00125114801036
G3512100,Colômbia,SP,3512100,6802,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0004931103578460703,0.18424087793944513,-0.03664027841396334,16.946595515267557
G3512209,Conchal,SP,3512209,29132,8,6,124,14,761.8113971285813,0.00037285607755406416,0.002368945841781803,0.18424087793944513,-0.03575145482015468,17.039476033145625
G3512308,Conchas,SP,3512308,15345,3,5,124,8,761.8113971285813,0.0002130606157451795,0.0012107665396312458,0.18424087793944513,-0.036278644725738454,16.98438560598798
G3512407,Cordeirópolis,SP,3512407,25286,18,14,124,32,3875.0,0.000852242462980718,0.0020458619514451787,0.9374947643270566,-0.18633971109964095,1.3032654655794254
G3512506,Coroados,SP,3512506,5504,1,1,124,2,761.8113971285813,5.3265153936294876e-05,0.00038407164498675193,0.18424087793944513,-0.03667324086831981,16.943150996183583
G3512605,Coronel Macedo,SP,3512605,4271,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.00028049326828756885,0.18424087793944513,-0.036725325249786736,16.93770826901285
G3512704,Corumbataí,SP,3512704,4296,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0002825933975799286,0.18424087793944513,-0.0367244851980698,16.93779605295452
G3512803,Cosmópolis,SP,3512803,61167,17,22,124,39,3179.487179487179,0.0010386705017577502,0.0050600515170115936,0.7692114375152856,-0.1514027986955494,4.954111977481645
G3512902,Cosmorama,SP,3512902,9019,2,1,124,3,761.8113971285813,7.989773090444231e-05,0.0006793498234925334,0.18424087793944513,-0.03654447656613023,16.95660664154998
G3513009,Cotia,SP,3513009,289493,375,320,124,695,178.41726618705036,0.01850964099286247,0.02424061634930493,0.04308531286313898,0.008483040364239166,21.661903756059885
G3513108,Cravinhos,SP,3513108,34307,45,37,124,82,1512.1951219512196,0.0021838713113880898,0.0028036726053002723,0.36580053561111026,-0.0711650895555467,13.338812867721085
G3513207,Cristais Paulista,SP,3513207,9600,3,5,124,8,761.8113971285813,0.0002130606157451795,0.0007281568282469741,0.18424087793944513,-0.036471688610292166,16.96421285619214
G3513306,Cruzália,SP,3513306,2123,0,0,124,0,761.8113971285813,0.0,0.00010005015948801872,0.18424087793944513,-0.03680815552409382,16.929052649576988
G3513405,Cruzeiro,SP,3513405,76444,18,14,124,32,3875.0,0.000852242462980718,0.006343398524986792,0.9374947643270566,-0.1846206964702243,1.4828995010982489
G3513504,Cubatão,SP,3513504,114870,29,14,124,43,2883.7209302325577,0.0011452008096303398,0.009571381252515429,0.697649092558785,-0.13524318568689872,6.6427633987621615
G3513603,Cunha,SP,3513603,22460,6,1,124,7,761.8113971285813,0.00018642803877703208,0.001808463336236832,0.18424087793944513,-0.03605021903788348,17.00825569261981
G3513702,Descalvado,SP,3513702,32663,7,20,124,27,761.8113971285813,0.0007190795781399808,0.002665568103034695,0.18424087793944513,-0.03549431651541916,17.066346538245273
G3513801,Diadema,SP,3513801,403579,149,155,124,304,407.89473684210526,0.008096303398316821,0.03382443036723112,0.09860870661123643,-0.0029534478160281076,20.466810655146652
G3513850,Dirce Reis,SP,3513850,1639,0,0,124,0,761.8113971285813,0.0,5.9391656387933875e-05,0.18424087793944513,-0.036824418925333856,16.927353152466253
G3513900,Divinolândia,SP,3513900,11305,0,4,124,4,761.8113971285813,0.00010653030787258975,0.0008713856459859094,0.18424087793944513,-0.03645700920634563,16.96574682834386
G3514007,Dobrada,SP,3514007,8986,4,0,124,4,761.8113971285813,0.00010653030787258975,0.0006765776528266185,0.18424087793944513,-0.03653493240360934,16.957603989914524
G3514106,Dois Córregos,SP,3514106,24847,8,5,124,13,761.8113971285813,0.0003462235005859167,0.0020089836810713415,0.18424087793944513,-0.03590609271522612,17.023316642375782
G3514205,Dolcinópolis,SP,3514205,2254,2,0,124,2,761.8113971285813,5.3265153936294876e-05,0.00011105483697998384,0.18424087793944513,-0.036782447591522514,16.931739083766438
G3514304,Dourado,SP,3514304,8169,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.0006079454275523018,0.18424087793944513,-0.03659434438608085,16.95139554119809
G3514403,Dracena,SP,3514403,46735,16,12,124,28,761.8113971285813,0.0007457121551081283,0.003847688879118154,0.18424087793944513,-0.03501081517419851,17.116871586500217
G3514502,Duartina,SP,3514502,12532,3,1,124,4,761.8113971285813,0.00010653030787258975,0.0009744599916549261,0.18424087793944513,-0.036415779468078016,16.970055264201044
G3514601,Dumont,SP,3514601,9764,7,4,124,11,761.8113971285813,0.00029295834664962183,0.0007419336764048541,0.18424087793944513,-0.03643421877866723,16.96812838835214
G3514700,Echaporã,SP,3514700,6291,2,0,124,2,761.8113971285813,5.3265153936294876e-05,0.00045018371511023697,0.18424087793944513,-0.036646796040270414,16.945914434667365
G3514809,Eldorado,SP,3514809,13109,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.0010229309757225893,0.18424087793944513,-0.03642835016681273,16.968741648072147
G3514908,Elias Fausto,SP,3514908,18168,5,1,124,6,761.8113971285813,0.00015979546180888463,0.0014479131393245093,0.18424087793944513,-0.03620509214743567,16.992071722346296
G3514924,Elisiário,SP,3514924,3190,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.00018968367768593304,0.18424087793944513,-0.036761649086027394,16.93391249137503
G3514957,Embaúba,SP,3514957,2349,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.00011903532829095089,0.18424087793944513,-0.03678990842578539,16.930959439577236
G3515004,Embu das Artes,SP,3515004,259788,111,76,124,187,663.1016042780749,0.004980291893043571,0.021745242724123065,0.16035747588003224,-0.021381281329139797,18.54113414071661
G3515103,Embu-Guaçu,SP,3515103,68913,46,25,124,71,1746.4788732394366,0.0018909129647384682,0.00571075557695634,0.42248683659928293,-0.08145669990317866,12.263357506785738
G3515129,Emilianópolis,SP,3515129,3061,1,1,124,2,761.8113971285813,5.3265153936294876e-05,0.00017884701053735673,0.18424087793944513,-0.03675533072209956,16.934572749403557
G3515152,Engenheiro Coelho,SP,3515152,20261,10,8,124,18,761.8113971285813,0.00047938638542665386,0.0016237359636808678,0.18424087793944513,-0.036006926648246014,17.01277967195352
G3515186,Espírito Santo do Pinhal,SP,3515186,40610,21,16,124,37,3351.3513513513512,0.0009854053478214552,0.0033331572024900137,0.8107949622873063,-0.16043156743733666,4.0106213654187
G3515194,Espírito Santo do Turvo,SP,3515194,4214,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.00027570497350098863,0.18424087793944513,-0.03672724056770137,16.937508121625843
G3515202,Estrela d'Oeste,SP,3515202,9696,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.0007362213247296356,0.18424087793944513,-0.03654303402720991,16.956757384355313
G3515301,Estrela do Norte,SP,3515301,2751,0,0,124,0,761.8113971285813,0.0,0.00015280540731209572,0.18424087793944513,-0.03678705342496419,16.931257782191746
G3515350,Euclides da Cunha Paulista,SP,3515350,7883,0,3,124,3,761.8113971285813,7.989773090444231e-05,0.0005839199484477061,0.18424087793944513,-0.03658264851614817,16.952617739240477
G3515400,Fartura,SP,3515400,17029,5,3,124,8,761.8113971285813,0.0002130606157451795,0.0013522312487645987,0.18424087793944513,-0.03622205884208511,16.990298732298896
G3515509,Fernandópolis,SP,3515509,73508,58,29,124,87,1425.287356321839,0.002317034196228827,0.006096759340892062,0.34477270191121334,-0.06558902296739433,13.921502116788972
G3515608,Fernando Prestes,SP,3515608,6080,1,3,124,4,761.8113971285813,0.00010653030787258975,0.00043245862388272064,0.18424087793944513,-0.036632580015186905,16.947399984534762
G3515657,Fernão,SP,3515657,1692,0,0,124,0,761.8113971285813,0.0,6.384393048773655e-05,0.18424087793944513,-0.03682263801569393,16.927539254422594
G3515707,Ferraz de Vasconcelos,SP,3515707,186479,44,35,124,79,1569.620253164557,0.0021039735804836476,0.015586907592379018,0.3796948763596497,-0.06886262280278488,13.579416634186348
G3515806,Flora Rica,SP,3515806,1483,0,0,124,0,761.8113971285813,0.0,4.6286849603609007e-05,0.18424087793944513,-0.036829660848047584,16.926805380670228
G3515905,Floreal,SP,3515905,2747,0,0,124,0,761.8113971285813,0.0,0.0001524693866253182,0.18424087793944513,-0.0367871878332389,16.93124373676108
G3516002,Flórida Paulista,SP,3516002,13175,0,0,124,0,761.8113971285813,0.0,0.001028475317054419,0.18424087793944513,-0.03643678546106726,16.96786017451061
G3516101,Florínea,SP,3516101,4022,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.0002595759805356657,0.18424087793944513,-0.0367336921648875,16.936833940953818
G3516200,Franca,SP,3516200,365494,316,223,124,539,230.0556586270872,0.01435495898583147,0.030625093403250276,0.05557951888598973,0.006876117178434752,21.49398308121794
G3516309,Francisco Morato,SP,3516309,171476,69,22,124,91,1362.6373626373627,0.002423564504101417,0.01432657800144808,0.32961417563963935,-0.05922277812570807,14.586763617443616
G3516408,Franco da Rocha,SP,3516408,150241,69,26,124,95,1305.2631578947369,0.002530094811974007,0.012542728180517704,0.3157321568435663,-0.05711730217171659,14.806782188450011
G3516507,Gabriel Monteiro,SP,3516507,2813,3,0,124,3,761.8113971285813,7.989773090444231e-05,0.00015801372795714794,0.18424087793944513,-0.03675301100434439,16.934815155869735
G3516606,Gália,SP,3516606,6413,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.00046043234605695266,0.18424087793944513,-0.036653349618678985,16.945229597135167
G3516705,Garça,SP,3516705,43081,24,49,124,73,1698.6301369863013,0.001944178118674763,0.003540733981746852,0.4109095596851356,-0.07998794709685847,12.416839617562438
G3516804,Gastão Vidigal,SP,3516804,3203,1,1,124,2,761.8113971285813,5.3265153936294876e-05,0.00019077574491796012,0.18424087793944513,-0.03675055922834732,16.935071362192247
G3516853,Gavião Peixoto,SP,3516853,4806,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.0003254360351440676,0.18424087793944513,-0.03670734814304414,16.939586845364598
G3516903,General Salgado,SP,3516903,10437,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0007984691569551787,0.18424087793944513,-0.036518134894319695,16.95935930038642
G3517000,Getulina,SP,3517000,10337,3,1,124,4,761.8113971285813,0.00010653030787258975,0.0007900686397857397,0.18424087793944513,-0.03648953600882569,16.962347834122387
G3517109,Glicério,SP,3517109,4158,2,0,124,2,761.8113971285813,5.3265153936294876e-05,0.0002710006838861028,0.18424087793944513,-0.036718469252760066,16.938424708764053
G3517208,Guaiçara,SP,3517208,11478,5,4,124,9,761.8113971285813,0.00023969319271332693,0.0008859185406890389,0.18424087793944513,-0.03639793089452808,16.971920409057965
G3517307,Guaimbê,SP,3517307,5609,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0003928921880146629,0.18424087793944513,-0.0366803656818959,16.942406465571047
G3517406,Guaíra,SP,3517406,40489,11,13,124,24,761.8113971285813,0.0006391818472355385,0.0033229925767149925,0.18424087793944513,-0.03526330581830881,17.09048675384311
G3517505,Guapiaçu,SP,3517505,22445,11,12,124,23,761.8113971285813,0.000612549270267391,0.0018072032586614161,0.18424087793944513,-0.035880274576317504,17.02601459293558
G3517604,Guapiara,SP,3517604,17225,0,2,124,2,761.8113971285813,5.3265153936294876e-05,0.0013686962624166992,0.18424087793944513,-0.03627939102134783,16.984307619396297
G3517703,Guará,SP,3517703,18748,3,3,124,6,761.8113971285813,0.00015979546180888463,0.0014966361389072555,0.18424087793944513,-0.03618560294760257,16.99410830979305
G3517802,Guaraçaí,SP,3517802,7453,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.0005477977246191183,0.18424087793944513,-0.03661840346725412,16.94888140910865
G3517901,Guaraci,SP,3517901,10554,3,3,124,6,761.8113971285813,0.00015979546180888463,0.0008082977620434223,0.18424087793944513,-0.0364609382983481,16.96533624507118
G3518008,Guarani d'Oeste,SP,3518008,1999,0,0,124,0,761.8113971285813,0.0,8.963351819791432e-05,0.18424087793944513,-0.03681232218060986,16.928617241226306
G3518107,Guarantã,SP,3518107,6532,1,1,124,2,761.8113971285813,5.3265153936294876e-05,0.00047042896148858504,0.18424087793944513,-0.036638697941719076,16.946760671865064
G3518206,Guararapes,SP,3518206,31888,10,9,124,19,761.8113971285813,0.0005060189623948013,0.0026004640949715426,0.18424087793944513,-0.03560558236494249,17.054719450713105
G3518305,Guararema,SP,3518305,32620,50,18,124,68,1823.5294117647059,0.0018110152338340257,0.0026619558806518363,0.4411296575125055,-0.08643674305670676,11.742951668803004
G3518404,Guaratinguetá,SP,3518404,121916,44,28,124,72,1722.2222222222224,0.0019175455417066154,0.010163281692274102,0.41661780038586105,-0.07849122918357992,12.573244033321703
G3518503,Guareí,SP,3518503,15285,3,0,124,3,761.8113971285813,7.989773090444231e-05,0.0012057262293295823,0.18424087793944513,-0.03633392600379542,16.97860880869023
G3518602,Guariba,SP,3518602,38678,8,10,124,18,761.8113971285813,0.00047938638542665386,0.003170859210776452,0.18424087793944513,-0.035388077349407784,17.077448346103218
G3518701,Guarujá,SP,3518701,294871,98,88,124,186,666.6666666666666,0.004953659316075424,0.024692396162677356,0.1612200632275974,-0.020385590454018367,18.645182103407905
G3518800,Guarulhos,SP,3518800,1349100,719,661,124,1380,89.85507246376811,0.036752956216043464,0.11325308431288263,0.021657180771319756,0.05567098005730649,26.592961287409207
G3518859,Guatapará,SP,3518859,7474,5,0,124,5,761.8113971285813,0.00013316288484073718,0.0005495618332247006,0.18424087793944513,-0.036575085700662854,16.953408040289847
G3518909,Guzolândia,SP,3518909,4259,0,0,124,0,761.8113971285813,0.0,0.0002794852062272362,0.18424087793944513,-0.03673638150539813,16.936552909553303
G3519006,Herculândia,SP,3519006,9316,1,2,124,3,761.8113971285813,7.989773090444231e-05,0.0007042993594857672,0.18424087793944513,-0.03653449675173294,16.95764951477702
G3519055,Holambra,SP,3519055,15718,30,11,124,41,3024.390243902439,0.0010919356556940449,0.0012421004686732533,0.7316848419893159,-0.1454033539481163,5.581043506981979
G3519071,Hortolândia,SP,3519071,248842,115,104,124,219,566.2100456621005,0.0058325343560242885,0.020825722114756272,0.13691400605031495,-0.016719498621750768,19.0282823162527
G3519105,Iacanga,SP,3519105,10648,4,2,124,6,761.8113971285813,0.00015979546180888463,0.000816194248182695,0.18424087793944513,-0.03645777970389239,16.965666312691862
G3519204,Iacri,SP,3519204,6197,0,4,124,4,761.8113971285813,0.00010653030787258975,0.0004422872289709644,0.18424087793944513,-0.0366286485731516,16.947810813381782
G3519253,Iaras,SP,3519253,8313,0,0,124,0,761.8113971285813,0.0,0.0006200421722762939,0.18424087793944513,-0.03660015871897851,16.95078795353456
G3519303,Ibaté,SP,3519303,33160,5,10,124,15,761.8113971285813,0.0003994886545222116,0.002707318673366807,0.18424087793944513,-0.03560545265673342,17.054733004995096
G3519402,Ibirá,SP,3519402,11952,1,1,124,2,761.8113971285813,5.3265153936294876e-05,0.0009257369920721798,0.18424087793944513,-0.03645657472948564,16.965792230419193
